employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP100689,Evi Zulfikar,465532,4,3,4,1,1,2,1,2,1,10
EMP100690,Dian Tri Zulfikar,954330,1,2,5,5,3,3,1,3,2,93
EMP100691,Dian Utama Hasibuan,760968,2,2,6,4,4,3,2,2,3,38
EMP100692,Lestari Halim Purnama,675109,3,2,1,5,4,3,2,2,6,35
EMP100693,Hadi Pramudita Zulfikar,702997,3,3,3,2,3,2,2,2,2,39
EMP100694,Julia Hartanto,655096,3,1,1,5,4,2,2,3,2,48
EMP100695,Joko Erlangga Subekti,141046,2,4,2,6,5,1,1,1,2,4
EMP100696,Adi Halim Ananda,996098,1,4,1,4,5,3,3,3,3,80
EMP100697,Teguh Zulfikar Siregar,352728,2,3,4,1,4,3,3,3,5,61
EMP100698,Hadi Permadi,368125,2,4,4,1,5,2,1,1,2,18
EMP100699,Kartika Rachman Suharto,844275,4,4,3,6,4,2,2,3,2,15
EMP100700,Nugroho Ananda,993097,1,1,6,1,2,2,1,2,1,51
EMP100701,Rani Fadillah Kusuma,224104,1,3,2,2,1,2,3,3,5,86
EMP100702,Kurnia Utami,693362,2,3,1,2,5,2,2,4,5,76
EMP100703,Dian Simanjuntak,814302,1,1,5,3,3,1,3,1,4,30
EMP100704,Kartika Halim Wijaya,707120,2,2,3,3,2,2,3,1,2,44
EMP100705,Gita Halim,296748,3,2,2,5,5,3,2,3,2,31
EMP100706,Eko Jatmiko Mahendra,657209,4,2,6,1,1,1,2,1,3,76
EMP100707,Adit Fauziah,967234,4,1,6,6,1,1,3,2,2,86
EMP100708,Dian Hidayat,736986,4,4,4,5,3,3,3,1,5,85
EMP100709,Citra Pramudita Ginting,665076,2,4,3,1,3,1,2,1,5,33
EMP100710,Adi Wijaya,624872,1,3,5,1,5,3,1,4,1,43
EMP100711,Wulan Lestari,717974,2,3,6,1,4,3,1,1,6,13
EMP100712,Dinda Tamba,982174,3,1,2,4,2,1,2,4,6,84
EMP100713,Iman Indrawan,346078,1,4,5,2,4,1,1,2,6,51
EMP100714,Anisa Fadillah Mahendra,498187,1,2,6,2,5,2,2,1,5,35
EMP100715,Novi Yudhistira Herlambang,410178,2,3,4,3,5,2,1,3,4,37
EMP100716,Rizka Iqbal Firmansyah,947891,3,1,2,4,4,1,3,1,2,30
EMP100717,Nabila Utama Ananda,144294,4,4,1,6,5,3,2,3,3,28
EMP100718,Ayunda Mahardika Utami,466766,3,1,6,5,3,2,1,4,3,72
EMP100719,Dimas Gunawan,579299,4,3,5,4,5,1,3,4,5,10
EMP100720,Bayu Lukman,688968,2,1,4,5,1,2,3,1,2,44
EMP100721,Nadia Rachman Maulana,369106,1,4,1,4,1,1,3,1,2,54
EMP100722,Nadia Zulfikar,906870,3,1,6,5,3,3,1,1,4,68
EMP100723,Ayu Aji Permadi,601705,4,2,5,1,1,3,2,1,2,35
EMP100724,Iman Fadillah Pratama,562248,3,1,6,6,4,3,1,4,1,26
EMP100725,Evi Baskara Suharto,891924,3,4,6,4,2,3,3,3,1,46
EMP100726,Fajar Pradana,756675,2,2,3,1,3,1,2,1,1,76
EMP100727,Sari Utama Hidayat,408415,2,4,3,1,2,3,2,4,6,41
EMP100728,Rani Pradana,909546,4,1,4,1,3,1,2,4,1,75
EMP100729,Ayunda Zulfikar,119515,2,2,3,2,3,1,2,3,2,102
EMP100730,Iman Yudhistira Gunawan,364991,4,3,6,6,1,1,3,1,2,54
EMP100731,Adi Maulana,507025,1,3,5,1,2,1,1,3,5,7
EMP100732,Ayunda Setiawan,468868,3,2,5,6,1,2,2,1,6,68
EMP100733,Utami Purnama,310018,4,4,6,3,2,1,1,3,5,46
EMP100734,Dimas Utami,618258,4,3,3,3,3,2,2,1,5,14
EMP100735,Oka Suharto,542553,4,1,5,2,3,1,2,4,5,87
EMP100736,Oktavia Situmorang,895851,3,2,6,6,4,2,2,2,2,17
EMP100737,Dwi Mahardika Lukman,994469,4,4,2,4,2,3,1,1,2,18
EMP100738,Ahmad Halim,431087,3,4,6,3,1,1,1,4,4,48
EMP100739,Prasetyo Halim Wijaya,485042,4,2,4,6,5,1,1,3,3,32
EMP100740,Cahyo Herlambang,437384,4,4,4,2,4,1,1,2,1,91
EMP100741,Zaki Pratomo,303814,3,3,3,3,3,2,1,3,6,37
EMP100742,Adi Dharma Rohman,629703,1,2,2,6,2,1,1,3,3,67
EMP100743,Nabila Wijaya,323880,3,3,1,6,4,2,2,4,2,16
EMP100744,Zaki Situmorang,563399,1,4,5,1,2,3,3,2,6,58
EMP100745,Mahendra Utama Hartanto,124854,1,2,6,6,5,2,1,2,2,40
EMP100746,Rizka Mahardika Indrawan,504260,4,3,1,6,5,2,1,2,3,55
EMP100747,Tania Pratama,601549,3,3,6,2,2,1,1,4,6,41
EMP100748,Nurlita Utami,569358,1,4,3,4,1,2,1,1,2,92
EMP100749,Ayunda Indrawan,175671,2,1,1,2,1,3,1,3,6,62
EMP100750,Joko Qolbi Hasibuan,417724,3,4,2,6,2,2,3,2,2,36
EMP100751,Hana Indrawan,449367,1,1,3,2,5,2,3,3,6,36
EMP100752,Intan Salsabila,513523,3,2,1,6,4,2,2,3,4,28
EMP100753,Luthfi Fadillah Fauziah,533963,1,3,1,6,3,1,2,1,3,25
EMP100754,Dian Iqbal Permadi,468328,4,1,5,3,2,1,2,4,4,91
EMP100755,Iman Utami,242416,2,2,1,3,4,2,2,2,5,127
EMP100756,Ari Herlambang,988312,2,3,3,1,2,1,2,1,4,68
EMP100757,Prasetyo Rohman,753757,4,1,4,1,3,1,3,4,2,71
EMP100758,Dwi Adi Maulana,397584,3,3,3,5,3,2,3,4,4,73
EMP100759,Rendra Nabila Maulida,387493,1,1,6,5,2,2,2,1,4,42
EMP100760,Cahyo Tri Herlambang,287273,1,3,2,5,5,3,2,1,6,62
EMP100761,Maya Situmorang,471450,2,2,3,6,5,1,2,2,3,57
EMP100762,Valdo Kusuma Tamba,591148,2,1,6,1,1,1,2,3,1,41
EMP100763,Budi Pamungkas,438980,1,3,1,1,2,2,1,1,4,40
EMP100764,Nugroho Pradana,108908,4,1,5,6,1,1,1,4,1,19
EMP100765,Utami Hidayat,140307,1,1,1,1,4,1,2,1,5,80
EMP100766,Zaki Adi Utami,757908,3,4,2,6,5,2,1,4,5,12
EMP100767,Zahra Hasibuan,460906,1,3,6,5,3,2,1,2,5,47
EMP100768,Nurlita Fadillah Kusuma,934059,3,2,5,6,1,1,2,3,4,79
EMP100769,Ari Halim,756507,2,1,6,1,5,3,3,2,5,24
EMP100770,Arif Qolbi Saputra,948555,1,3,2,1,1,3,3,1,4,59
EMP100771,Rani Aji Herlambang,583706,1,2,5,4,5,2,3,2,4,68
EMP100772,Ayunda Subekti,761115,3,4,4,6,3,2,2,1,1,26
EMP100773,Ayu Hidayat,596588,3,4,3,2,3,2,3,3,3,21
EMP100774,Maya Sinaga,138097,3,3,1,5,5,3,3,1,4,41
EMP100775,Kartika Anggara,828890,4,3,3,5,1,2,1,3,3,61
EMP100776,Yuni Gunawan,274662,2,1,2,6,1,2,2,4,3,62
EMP100777,Ahmad Fadillah Pratama,659628,1,3,3,1,3,2,2,3,5,87
EMP100778,Arif Qolbi Suharto,325400,3,4,5,3,5,2,1,1,6,77
EMP100779,Ari Dharma Utami,434694,1,3,2,3,4,2,3,1,6,79
EMP100780,Luthfi Pamungkas,669187,3,2,5,3,2,2,3,2,5,12
EMP100781,Bayu Yulianto,397917,2,4,2,2,3,2,2,3,6,76
EMP100782,Adit Utama Siregar,977063,4,1,1,4,3,1,3,4,6,113
EMP100783,Kartika Wijaya Permadi,451608,1,3,2,5,4,1,3,3,2,86
EMP100784,Rendra Yulianto,374213,4,1,3,1,5,1,3,4,2,37
EMP100785,Umar Fadillah Handayani,252368,1,2,2,3,5,3,2,4,4,63
EMP100786,Nadia Baskara Halim,164008,3,4,5,3,5,3,3,2,3,62
EMP100787,Iman Lestari Tamba,257912,3,4,3,5,5,1,1,1,6,107
EMP100788,Bayu Kusuma Hidayat,790848,2,2,1,1,1,1,2,4,2,97
EMP100789,Oka Halim Setiawan,683608,3,3,4,3,5,2,3,1,3,72
EMP100790,Joko Tri Lestari,819024,4,1,1,6,4,3,3,4,5,78
EMP100791,Rizki Saputra,271921,3,3,2,5,4,2,1,4,2,55
EMP100792,Budi Yudhistira Pratama,264181,2,1,4,1,1,1,1,4,3,15
EMP100793,Zahra Rohman,251478,3,1,4,6,3,1,1,1,6,89
EMP100794,Wulan Kusuma Mahendra,685446,3,4,1,2,1,1,3,4,5,56
EMP100795,Nugroho Nugroho,532943,4,4,3,3,3,2,2,3,3,37
EMP100796,Adi Ridwan,899205,4,4,6,1,5,2,3,3,1,31
EMP100797,Rani Maulida,366951,1,4,5,6,2,3,3,1,2,67
EMP100798,Valdo Rachman Wibowo,730135,2,4,6,5,5,3,2,3,5,55
EMP100799,Fitri Ganesha Yulianto,891424,1,4,5,3,3,1,2,4,2,72
EMP100800,Intan Wibowo,249320,3,2,6,5,5,2,2,3,4,19
EMP100801,Umar Ridwan,542243,3,3,4,5,1,2,3,3,1,41
EMP100802,Dimas Kusuma Indrawan,654387,3,1,1,3,1,2,3,3,4,82
EMP100803,Maya Kusuma Putra,443934,3,2,5,6,2,3,2,4,1,97
EMP100804,Luthfi Hidayat,248479,3,2,5,4,5,2,3,1,3,40
EMP100805,Oktavia Pratama,216219,4,4,5,3,5,2,2,1,6,33
EMP100806,Dwi Kurniawan,514696,4,1,5,2,1,1,1,3,1,2
EMP100807,Cahyo Pradana,477470,3,3,1,4,3,3,2,1,6,36
EMP100808,Mahendra Firmansyah,231145,2,3,4,3,3,2,2,1,2,114
EMP100809,Dian Nugroho,902891,2,3,5,3,4,2,2,3,1,69
EMP100810,Mahendra Tri Permadi,749713,1,3,4,4,4,3,3,2,3,65
EMP100811,Tania Aji Ramadhan,354747,4,2,2,3,3,1,1,1,3,49
EMP100812,Lestari Herlambang,547706,4,3,3,6,5,2,2,2,3,63
EMP100813,Vania Baskara Utami,777333,3,4,3,2,4,3,3,3,4,26
EMP100814,Vania Setiawan,318344,4,3,3,1,4,1,1,2,2,75
EMP100815,Andi Dharma Saputra,807035,1,1,5,2,5,1,2,4,2,77
EMP100816,Bella Aji Ginting,143050,2,1,1,4,4,3,2,4,5,89
EMP100817,Oka Handayani,314334,2,1,6,6,4,2,1,4,4,37
EMP100818,Fajar Qolbi Rahmawati,975724,2,4,5,6,1,3,1,2,3,85
EMP100819,Prasetyo Kusuma Putra,173085,1,1,6,1,2,1,2,1,6,54
EMP100820,Rizky Pratama,139647,2,4,6,3,3,2,2,1,1,17
EMP100821,Kartika Saputra,371346,1,4,1,6,5,3,3,4,5,35
EMP100822,Maya Lukman,477693,4,4,6,3,2,1,3,2,3,42
EMP100823,Hana Aji Hidayat,566077,4,2,6,1,2,2,3,4,4,10
EMP100824,Intan Suharto,139658,3,3,6,3,1,1,3,3,2,54
EMP100825,Yuni Handayani,521141,1,3,6,6,3,2,1,4,1,58
EMP100826,Ayu Rachman Subekti,870402,4,2,5,1,5,1,3,1,1,99
EMP100827,Oktavia Candra Kurniawan,652484,1,4,2,2,2,2,2,3,2,55
EMP100828,Umar Hidayat,833986,4,2,5,6,1,1,2,1,2,15
EMP100829,Bayu Wibowo,440734,4,2,2,2,1,2,2,4,5,50
EMP100830,Hana Herlambang,341835,4,4,1,5,2,1,3,4,1,13
EMP100831,Dwi Iqbal Halim,238220,2,2,1,6,1,3,3,1,1,29
EMP100832,Eko Suharto,801927,4,3,3,4,2,1,1,4,2,58
EMP100833,Andi Wijaya,481437,4,2,2,5,2,2,1,4,3,18
EMP100834,Nadia Rachman Pratomo,597203,3,3,6,5,5,3,3,3,6,16
EMP100835,Nurlita Purnama,556380,1,1,1,5,5,2,2,4,6,52
EMP100836,Luthfi Simanjuntak,978546,3,1,1,5,3,1,3,4,6,57
EMP100837,Nadia Ananda,403863,1,2,1,2,3,2,3,1,4,7
EMP100838,Nurlita Permadi,482966,4,3,1,1,3,2,2,4,2,36
EMP100839,Yuni Rohman,377570,4,1,2,3,1,3,3,2,2,85
EMP100840,Sari Halim Ramadhan,896146,1,1,5,4,4,3,1,1,1,77
EMP100841,Zaki Syahputra,926304,4,2,6,2,4,2,3,3,5,58
EMP100842,Umar Candra Siregar,506253,2,3,1,6,5,1,3,1,1,90
EMP100843,Dinda Kurniawan,155769,2,2,2,2,2,3,1,3,2,63
EMP100844,Rizka Gunawan,955930,4,3,3,1,4,3,3,3,2,81
EMP100845,Rama Qolbi Maulana,381768,1,4,3,4,2,1,3,4,5,29
EMP100846,Zaki Rahmawati,278390,4,3,6,3,2,2,1,1,6,61
EMP100847,Oka Saputra Sinaga,258801,2,3,4,1,1,3,2,4,1,54
EMP100848,Rifqi Hartanto,757470,4,3,1,2,1,3,3,1,3,41
EMP100849,Yuni Purnama,504839,2,2,3,3,2,2,1,2,6,49
EMP100850,Eko Mahardika Suharto,999346,3,1,2,4,3,1,1,2,4,57
EMP100851,Ari Pratama,283189,2,3,2,2,2,2,2,2,4,57
EMP100852,Anisa Siregar,724119,4,3,2,2,3,1,1,4,5,33
EMP100853,Umar Zulfikar,510862,2,3,2,3,5,1,3,1,6,67
EMP100854,Rama Putra,868452,3,4,4,5,1,1,2,4,1,87
EMP100855,Satya Tamba,932222,1,2,5,2,2,1,3,4,5,13
EMP100856,Ahmad Pratama,914030,2,3,6,5,3,3,2,4,2,77
EMP100857,Ayu Aji Maulida,738616,1,4,4,1,5,1,1,1,6,27
EMP100858,Maya Fadillah Utami,666703,1,1,5,6,4,2,3,1,3,63
EMP100859,Vania Indrawan,818532,1,4,1,4,3,3,3,4,2,81
EMP100860,Bella Anugrah Rohman,450731,4,4,1,6,3,2,2,3,1,67
EMP100861,Yoga Putra,431882,2,4,3,6,4,2,2,2,6,44
EMP100862,Ayu Saputra,733070,4,3,2,3,5,3,2,4,4,85
EMP100863,Zaki Lestari Rohman,408761,2,1,2,5,1,2,1,3,5,21
EMP100864,Ayu Rohman,350422,4,1,4,6,2,2,1,2,3,53
EMP100865,Anisa Pramudita Pamungkas,406215,1,4,6,6,2,3,1,4,1,15
EMP100866,Ayunda Rachman Utami,481802,1,2,4,6,2,1,1,3,5,34
EMP100867,Umar Suharto,855097,1,4,3,3,2,2,3,4,3,74
EMP100868,Ayunda Iqbal Situmorang,600195,3,1,2,3,1,3,1,4,6,56
EMP100869,Budi Wibowo,495005,4,3,3,5,1,2,1,1,5,64
EMP100870,Dwi Halim Subekti,321383,1,1,4,2,1,2,2,4,4,43
EMP100871,Rizka Anggara,833271,3,3,2,5,3,2,1,2,5,23
EMP100872,Citra Maulana,937631,1,1,1,6,4,1,1,2,3,38
EMP100873,Teguh Wijaya,312752,4,3,6,4,3,3,3,4,5,14
EMP100874,Putri Fadillah Sinaga,942486,2,2,6,4,1,2,2,4,3,59
EMP100875,Teguh Zulfikar Rahmawati,421141,1,3,1,5,1,1,1,2,2,61
EMP100876,Nugroho Lestari,842584,3,4,5,2,4,3,3,4,2,73
EMP100877,Bella Herlambang,383433,4,2,4,4,5,3,2,1,3,31
EMP100878,Citra Purnama,182343,2,3,4,1,5,1,3,4,1,26
EMP100879,Evi Mahendra,821251,4,4,1,5,2,2,2,4,5,18
EMP100880,Zahra Siregar,245329,2,1,2,6,3,1,2,3,5,64
EMP100881,Kartika Purnama,563394,3,3,5,6,2,2,3,2,6,20
EMP100882,Dinda Wijaya,484278,2,4,6,1,3,3,2,2,4,19
EMP100883,Dian Lestari,481592,2,1,3,4,2,1,3,2,6,83
EMP100884,Rizki Utama Kurniawan,373163,3,3,4,1,5,1,1,1,5,64
EMP100885,Gita Yudhistira Mahendra,172770,4,3,6,3,3,3,3,1,6,59
EMP100886,Galih Utami,332102,2,3,1,1,1,1,3,1,1,32
EMP100887,Fitri Halim Firmansyah,540329,1,4,5,4,5,2,2,2,5,61
EMP100888,Anisa Wijaya Ginting,369024,2,2,5,1,1,2,3,3,6,65
EMP100889,Dwi Baskara Rohman,939709,4,1,4,5,5,1,1,3,4,74
EMP100890,Valdo Anggara,411067,2,2,2,2,5,1,2,3,5,0
EMP100891,Rendra Maulida,291074,4,2,1,3,5,1,2,1,6,80
EMP100892,Joko Jatmiko Maulida,205489,3,2,5,1,1,2,3,1,4,18
EMP100893,Nabila Maulida,226709,1,2,4,6,2,2,1,2,4,63
EMP100894,Arif Aji Utami,812456,4,3,2,6,4,2,2,4,4,3
EMP100895,Wahyu Tri Subekti,434348,2,4,4,6,5,2,2,3,5,43
EMP100896,Rizka Setiawan,859373,1,3,2,5,4,2,3,2,3,51
EMP100897,Galih Saputra Siregar,856508,3,4,5,3,4,3,3,3,1,38
EMP100898,Dewi Permadi,291967,1,4,1,2,5,3,3,4,6,66
EMP100899,Vania Handayani,669591,1,2,4,2,1,2,2,1,4,56
EMP100900,Prasetyo Hartanto,542670,4,2,5,5,3,3,2,4,1,31
EMP100901,Valdo Siregar,458232,2,2,3,2,3,3,3,2,1,50
EMP100902,Eko Iqbal Mahendra,821751,4,4,6,5,3,2,3,4,1,29
EMP100903,Budi Ridwan,778882,2,1,1,6,3,3,1,4,1,56
EMP100904,Julia Zulfikar,913144,3,1,3,2,2,1,3,2,4,19
EMP100905,Hadi Yudhistira Subekti,467531,3,3,2,1,4,1,2,1,3,49
EMP100906,Oka Salsabila,653296,4,1,2,4,4,1,3,4,6,43
EMP100907,Yuni Aji Wijaya,140899,4,2,6,4,4,3,1,2,3,26
EMP100908,Ahmad Utama Mahendra,135388,3,4,2,4,1,1,1,1,1,42
EMP100909,Valdo Wijaya Syahputra,258027,1,1,4,4,5,3,3,2,2,54
EMP100910,Hadi Iqbal Pratama,866432,3,4,4,1,3,1,3,3,2,66
EMP100911,Prasetyo Halim Syahputra,487057,2,2,3,3,5,1,2,4,3,11
EMP100912,Mahendra Tamba,759155,3,1,2,5,4,1,2,1,1,37
EMP100913,Wahyu Ginting,424479,1,1,4,3,3,1,1,4,2,28
EMP100914,Fitri Firmansyah,584729,2,4,4,3,3,1,3,2,3,47
EMP100915,Fajar Setiawan,455423,4,1,4,2,4,1,3,1,3,46
EMP100916,Utami Ginting,759783,4,3,4,3,2,3,3,1,5,56
EMP100917,Arif Santoso,923641,4,1,2,5,5,2,2,1,3,49
EMP100918,Yuni Lestari,361114,1,3,4,1,3,3,3,3,3,72
EMP100919,Vania Kusuma,708766,1,4,1,2,4,2,3,3,5,65
EMP100920,Rifqi Tamba,985610,1,4,2,1,3,2,3,3,2,2
EMP100921,Lestari Mahendra,682307,4,4,2,4,3,3,3,2,4,15
EMP100922,Hana Hasibuan,655699,3,4,5,3,2,1,2,1,4,66
EMP100923,Arif Qolbi Fauziah,387168,1,3,4,6,1,1,1,1,2,18
EMP100924,Julia Yudhistira Lukman,989748,1,1,5,6,3,1,3,3,5,52
EMP100925,Yuni Putra,376915,3,2,3,6,1,2,3,3,6,39
EMP100926,Intan Candra Rahmawati,341655,2,2,5,1,5,3,3,3,5,78
EMP100927,Maya Kusuma,155081,2,2,4,1,2,3,3,2,4,65
EMP100928,Zaki Yudhistira Rohman,817371,2,4,4,1,5,3,2,1,1,34
EMP100929,Anisa Mahardika Utami,504248,1,1,2,5,4,2,3,3,2,71
EMP100930,Intan Aji Hartanto,951577,2,3,3,4,1,1,2,1,6,114
EMP100931,Rani Wijaya,530785,1,1,2,4,1,2,3,1,2,39
EMP100932,Ahmad Kurniawan,744513,4,3,3,5,1,1,2,4,2,95
EMP100933,Ahmad Anggara,306651,3,2,3,2,1,1,3,3,6,22
EMP100934,Rifqi Salsabila,366343,1,1,4,4,1,3,2,1,6,68
EMP100935,Evi Erlangga Herlambang,932485,2,4,5,5,5,3,1,4,4,43
EMP100936,Sari Wijaya,952635,4,2,6,4,4,3,3,3,3,16
EMP100937,Joko Mahardika Ananda,165495,4,1,6,4,5,2,3,3,5,54
EMP100938,Anisa Hasibuan,283342,3,2,3,5,3,1,3,3,5,36
EMP100939,Rizka Lukman,696192,4,1,4,1,5,3,3,1,4,48
EMP100940,Intan Mahendra,441058,3,4,3,1,4,2,3,1,2,12
EMP100941,Joko Firmansyah,866301,3,3,2,4,5,2,3,2,1,61
EMP100942,Citra Wijaya Sinaga,131238,4,3,6,5,3,1,1,1,2,34
EMP100943,Rama Aji Purnama,119711,2,4,5,2,5,3,3,3,6,34
EMP100944,Adit Utama Wijaya,775814,4,2,6,1,4,3,3,1,3,86
EMP100945,Tania Dharma Siregar,751060,4,3,4,1,4,3,1,3,6,60
EMP100946,Andi Tamba,293400,1,4,4,4,1,1,1,2,5,32
EMP100947,Maya Herlambang,163487,2,1,2,3,4,1,3,1,5,49
EMP100948,Iman Permadi,103820,2,3,2,4,4,1,3,2,4,56
EMP100949,Joko Saputra Ramadhan,864161,4,2,1,2,2,2,1,3,6,14
EMP100950,Budi Rohman,739792,4,2,4,3,4,2,2,1,2,70
EMP100951,Rama Rachman Wijaya,278658,2,2,2,1,5,3,2,1,1,20
EMP100952,Yuni Lukman,305151,1,1,3,3,2,2,1,4,2,20
EMP100953,Hadi Anugrah Yulianto,794999,3,2,4,2,5,3,2,1,3,51
EMP100954,Ayu Yudhistira Ridwan,464247,3,2,5,3,3,3,2,2,3,3
EMP100955,Evi Lestari Wibowo,857867,1,4,4,2,5,2,2,2,1,48
EMP100956,Anisa Suharto,511921,1,3,2,3,3,2,3,3,5,39
EMP100957,Julia Zulfikar Saputra,561156,1,3,2,1,3,2,1,4,6,43
EMP100958,Arif Wijaya Pamungkas,325441,4,4,1,4,1,1,2,2,2,79
EMP100959,Mahendra Fadillah Ananda,484361,1,4,5,1,5,2,2,1,3,35
EMP100960,Bayu Nabila Maulida,688451,4,2,4,2,1,1,1,2,5,29
EMP100961,Dinda Siregar,524821,3,1,3,6,2,1,3,1,5,29
EMP100962,Kartika Wibowo,465320,4,3,5,1,3,2,3,1,6,40
EMP100963,Ahmad Permadi,841211,3,2,4,4,1,2,3,3,3,56
EMP100964,Cahyo Ginting,759272,2,1,4,4,5,1,2,1,5,62
EMP100965,Intan Dharma Suharto,579307,2,3,3,5,1,2,1,4,4,37
EMP100966,Ayu Wijaya Hasibuan,619858,2,2,4,6,4,2,1,2,2,59
EMP100967,Joko Lestari,493467,4,2,5,3,5,1,1,1,4,42
EMP100968,Vania Yudhistira Wibowo,335514,2,4,1,3,5,1,2,3,5,30
EMP100969,Nugroho Lukman,282088,3,1,5,5,1,2,2,2,6,53
EMP100970,Zaki Candra Ramadhan,506635,4,2,3,6,5,1,2,4,1,26
EMP100971,Lestari Ananda,480581,1,2,4,2,5,2,3,4,1,22
EMP100972,Dian Lukman,620442,4,2,2,4,5,3,2,3,6,72
EMP100973,Anisa Wijaya,231132,1,3,1,3,4,2,2,1,6,45
EMP100974,Luthfi Lestari,203287,2,4,2,4,2,3,1,1,4,43
EMP100975,Dwi Maulida,454327,3,2,1,6,2,1,3,4,1,75
EMP100976,Budi Suharto,489743,1,2,3,2,5,3,2,4,1,72
EMP100977,Rifqi Syahputra,522498,3,4,3,4,4,1,3,1,6,49
EMP100978,Ari Aji Pratama,944946,4,1,3,5,4,3,3,2,6,8
EMP100979,Anisa Mahardika Pradana,249918,3,4,3,5,1,2,3,4,5,87
EMP100980,Evi Nabila Siregar,634952,1,4,6,1,3,2,2,1,3,39
EMP100981,Bayu Anugrah Sinaga,919986,1,2,3,3,2,1,1,2,3,66
EMP100982,Hana Wijaya,209571,3,2,5,6,5,3,3,1,1,15
EMP100983,Iman Mahardika Utami,573134,1,4,3,1,2,3,3,1,2,67
EMP100984,Wulan Zulfikar Lestari,434006,4,2,2,2,1,2,1,3,1,33
EMP100985,Sari Halim Fauziah,364648,3,4,3,3,1,3,1,4,3,27
EMP100986,Novi Tamba,893147,4,2,3,2,1,3,3,3,5,65
EMP100987,Prasetyo Purnama,105970,2,3,1,4,1,1,3,2,2,44
EMP100988,Prasetyo Zulfikar,195840,2,2,2,6,3,2,2,3,1,40
EMP100989,Hadi Yudhistira Siregar,213873,4,1,5,5,2,1,1,3,2,38
EMP100990,Oka Ananda,789945,4,3,6,4,2,3,1,1,6,59
EMP100991,Lestari Lukman,391389,4,4,6,4,2,2,1,1,2,35
EMP100992,Kurnia Tamba,705683,2,2,2,5,3,2,1,1,6,50
EMP100993,Wulan Purnama,997446,1,4,2,5,5,3,3,3,3,36
EMP100994,Rizka Kusuma Rahmawati,632384,2,1,4,2,2,1,2,3,5,80
EMP100995,Anisa Ramadhan,964845,1,4,2,2,2,1,3,3,5,90
EMP100996,Anisa Saputra,218963,2,1,1,2,2,1,2,1,4,56
EMP100997,Dwi Setiawan,675998,4,3,6,6,2,1,1,1,6,88
EMP100998,Citra Pratama,311233,1,1,1,5,2,2,2,4,4,60
EMP100999,Rani Pratama,752447,4,3,5,1,4,3,1,3,3,7
EMP101000,Eko Maulida,230470,1,1,3,6,4,3,2,2,5,27
EMP101001,Maya Siregar,771179,2,3,2,1,5,2,2,4,3,42
EMP101002,Hadi Pratama,731877,2,1,2,2,4,2,1,4,4,72
EMP101003,Bella Utama Zulfikar,991012,2,3,5,3,1,2,1,2,4,55
EMP101004,Kurnia Ananda,928551,4,2,4,5,5,3,2,4,3,76
EMP101005,Eko Ganesha Kurniawan,616390,2,3,5,1,3,2,1,3,5,25
EMP101006,Yuni Pratama,942625,1,4,5,2,5,3,1,4,5,68
EMP101007,Prasetyo Subekti,794481,4,2,2,2,5,3,3,4,3,55
EMP101008,Oka Putra,257490,4,1,1,2,3,1,1,4,3,98
EMP101009,Lestari Dharma Herlambang,708873,4,3,3,1,3,3,1,4,3,46
EMP101010,Nabila Santoso,749823,4,3,1,6,1,1,3,4,3,97
EMP101011,Wahyu Jatmiko Siregar,828769,2,3,1,2,2,3,3,4,4,42
EMP101012,Prasetyo Ginting,549422,2,1,4,4,3,2,2,1,3,56
EMP101013,Putri Pratomo,779125,1,4,4,2,1,3,2,1,2,69
EMP101014,Nurlita Salsabila,338900,2,1,1,2,1,1,1,2,3,35
EMP101015,Umar Wijaya,547334,3,3,4,1,5,3,1,4,4,28
EMP101016,Vania Pratomo,117075,2,2,3,3,3,2,1,4,3,80
EMP101017,Nugroho Lestari Gunawan,578511,2,3,3,2,4,2,3,2,2,0
EMP101018,Rani Kusuma,393025,2,2,6,6,2,1,1,2,5,41
EMP101019,Hadi Mahardika Ridwan,906909,1,3,1,5,2,2,1,3,6,39
EMP101020,Wahyu Hidayat,148986,1,4,4,2,4,1,3,1,4,68
EMP101021,Rani Fadillah Maulana,379798,3,4,5,6,3,3,3,4,3,8
EMP101022,Hadi Siregar,134033,2,1,6,4,5,3,3,3,5,65
EMP101023,Yuni Ginting,460178,2,4,3,1,1,3,2,1,6,33
EMP101024,Citra Situmorang,688308,4,2,6,6,5,1,2,1,6,30
EMP101025,Tania Lestari Indrawan,297587,3,1,5,5,4,1,2,4,4,29
EMP101026,Eko Santoso,739417,1,4,6,4,2,3,3,4,1,83
EMP101027,Kartika Anugrah Halim,720859,2,3,4,3,2,3,1,1,4,47
EMP101028,Dwi Sinaga,365169,2,4,4,3,2,3,2,1,3,45
EMP101029,Ayunda Situmorang,443416,1,1,5,6,4,2,3,2,2,31
EMP101030,Dimas Ananda,999361,2,4,3,4,2,2,1,1,5,56
EMP101031,Putri Wijaya,150376,2,2,5,3,2,3,3,3,4,36
EMP101032,Zaki Utama Pratomo,536520,4,2,2,2,3,1,2,2,4,41
EMP101033,Citra Saputra,659460,2,2,6,2,2,3,2,3,4,27
EMP101034,Citra Rohman,578591,3,2,3,5,4,3,3,4,2,34
EMP101035,Luthfi Zulfikar,777863,2,2,3,3,3,1,1,1,4,48
